FIPS,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
16035,ID,Clearwater,92.03287296,0.1826275539,3.059011528,0.6962675494,2.10021687,0.1027279991,22.37187536,17.76052962,42630,15.3,0,24,0,0,0
16037,ID,Custer,94.04761905,0.1144688645,4.029304029,0.2289377289,0.5952380952,0.09157509158,18.72710623,19.64285714,45801,14,0,19.5,0,0,0
16039,ID,Elmore,75.09801021,2.574154893,15.23041645,2.76647681,0.8284636438,0.3735483394,10.04512168,28.38597529,44509,15,0,21.7,0,0,0
16041,ID,Franklin,91.84264039,0.2189895198,6.554043485,0.1173158142,0.2580947912,0.05474737995,12.84999218,35.17910214,53901,9.7,0,13,0,1,0
16043,ID,Fremont,85.13064492,0.1812415043,12.79262951,0.2038966923,0.6494487238,0.08306902281,13.92538891,31.3698837,49555,15,0,24.1,0,0,0
16045,ID,Gem,89.10820025,0.1196243794,7.990908547,0.4665350798,0.4605538609,0.05981218972,18.58364735,24.51103535,44017,15.8,0,24.2,0,1,0
16047,ID,Gooding,69.56802897,0.08406621831,28.09105018,0.3879979307,0.5561303673,0.06466632178,15.05431971,29.50724263,48950,13.9,0,21.3,0,0,0
16049,ID,Idaho,92.3833528,0.2336017705,2.58806172,0.3995819758,2.741747095,0.03688449007,21.1716973,20.93194812,41157,16.3,0,23,0,0,0
16051,ID,Jefferson,87.70084162,0.1530221882,10.10328998,0.3940321347,0.5049732211,0.08416220352,9.579188982,35.52792655,53555,10.5,0,13.9,0,1,0
16053,ID,Jerome,66.85438455,0.1743094663,30.96898185,0.2771073568,0.6972378654,0.05363368195,11.20497005,31.05390185,47034,15.8,0,21.7,0,0,0
16055,ID,Kootenai,92.02853553,0.2751021705,3.803774893,0.6678989704,1.133623117,0.08448019409,14.49737895,24.72598091,48864,14.7,0,19.2,0,1,0
16057,ID,Latah,90.60788315,0.7732789174,3.560305016,2.075502094,0.5853291805,0.1208248308,10.3587155,18.7117388,46360,19.6,0,14.5,0,0,0
16059,ID,Lemhi,95.04788306,0.2016129032,2.280745968,0.3654233871,0.6174395161,0.03780241935,22.15221774,19.85887097,40087,17.6,0,26.8,0,0,0
16061,ID,Lewis,88.92959958,0.3663962314,3.349908401,0.3140539126,4.606124051,0.1308557969,21.82674692,22.19314316,41688,16.3,0,26.8,0,0,0
16063,ID,Lincoln,69.25883257,0.3456221198,28.34101382,0.3456221198,0.5760368664,0.05760368664,11.00230415,32.62288786,46168,14.5,0,23.6,0,0,0
16065,ID,Madison,91.16048593,0.4742114237,5.908994032,0.9271099744,0.2157928389,0.1358695652,5.573316283,25.96973572,38065,28.1,1,18.6,0,0,0
16067,ID,Minidoka,65.24988789,0.2192436095,32.35338084,0.3487966516,0.727490159,0.004982809308,14.79396084,29.36369525,45429,17,0,20.7,0,0,0
16069,ID,Nez Perce,88.71768751,0.2852413091,2.824398319,0.7054628804,5.282057812,0.08913790908,17.98803005,21.68597988,50939,13.5,0,18.5,0,1,0
16071,ID,Oneida,95.03033131,0.2099860009,2.939804013,0.4666355576,0.4899673355,0.02333177788,16.65888941,29.93467102,47037,12.2,0,18.1,0,0,0
16073,ID,Owyhee,68.2543814,0.1561686622,25.84591359,0.48585806,3.748047892,0.008676036786,13.9857713,29.22956793,39738,19.9,0,30.2,1,1,0
16075,ID,Payette,81.28011316,0.1812314901,14.86540247,0.826592406,0.8177518455,0.06630420369,15.30301021,28.66109711,44499,15.7,0,22,0,0,0
16077,ID,Power,66.06114878,0.230267366,29.781246,0.4093642062,2.059613663,0.07675578867,12.11462198,30.88141231,44004,14.1,0,20.8,0,0,0
16079,ID,Shoshone,93.45084215,0.1566784175,2.976889933,0.3446925186,1.386603995,0.03916960439,19.87465727,20.83822953,37497,21.1,0,30.3,0,0,1
16081,ID,Teton,81.47492625,0.1179941003,16.92232055,0.4719764012,0.2654867257,0.1179941003,6.529006883,29.72468043,58013,9.8,0,15.9,0,0,0
16083,ID,Twin Falls,82.66347274,0.3975139195,13.6863913,1.158876084,0.5541887867,0.1022918555,13.86248867,27.37796193,45799,14.6,0,19.3,0,0,0
16085,ID,Valley,94.06814034,0.09125937944,3.914013385,0.415737173,0.3853173798,0.01013993105,16.82214561,19.76272561,51774,10.7,0,18.1,0,0,0
16087,ID,Washington,80.07452442,0.09805844283,16.82682879,0.8825259855,0.7354383212,0.02941753285,20.5040204,24.69111591,38592,17.1,0,25,0,0,0
17001,IL,Adams,93.01223492,3.409683621,1.156431158,0.6408059252,0.1490246338,0.01788295605,17.50592373,23.04069863,47264,13.4,0,18.9,0,0,0
17003,IL,Alexander,60.48798252,35.29983006,1.881524642,0.1942218985,0.3034717164,0.07283321194,16.95799951,22.88176742,32922,28.6,1,52.2,1,1,1
17005,IL,Bond,88.90702386,5.971409275,3.078568213,0.3770823953,0.4277352544,0.01688428636,15.03264295,20.5425484,50206,14.8,0,19.1,0,1,0
17007,IL,Boone,75.24600757,1.801901597,20.24739223,1.231422505,0.1255423244,0.02769315979,11.74928459,28.95596788,62382,10.3,0,14.5,0,1,0
17009,IL,Brown,74.83061842,18.37970304,5.795012253,0.2306472539,0.1441545337,0.02883090673,12.38287444,16.05881505,53516,16.7,0,15.8,0,0,0
17011,IL,Bureau,89.97941563,0.5460575219,7.704843044,0.6289667791,0.180113214,0.01715363943,18.08565384,23.31465493,51275,12.6,0,19.3,0,0,1
17013,IL,Calhoun,98.27078011,0.1179013559,0.7860090391,0.2358027117,0.1768520338,0,20.1218314,21.87070151,51109,11.6,0,15.5,0,1,0
17015,IL,Carroll,94.85929681,0.792877104,2.840059791,0.3444466108,0.227464743,0.01299798531,21.19971404,20.54331579,50432,10.7,0,19.3,0,0,1
17017,IL,Cass,79.38718663,2.778185017,16.79372526,0.3152030494,0.1099545521,0.007330303475,15.70151004,24.93036212,46647,12.2,0,18.1,0,0,0
17019,IL,Champaign,70.8520447,12.21050224,5.274988686,8.891441757,0.1790323303,0.06415325167,9.979063164,19.43445676,50813,20.1,0,18.3,0,1,0
17021,IL,Christian,95.77873563,1.413793103,1.353448276,0.474137931,0.117816092,0.02011494253,17.51724138,22.34482759,49041,12.7,0,19.2,0,0,0
17023,IL,Clark,97.49005204,0.2938475666,1.05295378,0.3305785124,0.1469237833,0.01836547291,18.0348944,22.76094276,50700,13.8,0,21.5,0,0,0
17025,IL,Clay,97.20593558,0.3112558813,1.093014839,0.4560260586,0.217155266,0,17.86463988,22.90264206,43577,14.5,0,21.1,0,0,0
17027,IL,Clinton,92.06609819,3.503522059,2.801758381,0.4422435252,0.2118531857,0.02912981304,14.4536836,22.7265505,64030,8.5,0,12,0,1,0
17029,IL,Coles,91.56720435,3.753271583,2.143931097,0.9708017003,0.1466411746,0.018562174,13.7935515,18.45451339,42613,21.8,0,24.5,0,0,0
17031,IL,Cook,43.85949073,24.36683719,23.96226905,6.138382093,0.1286317238,0.02007825321,11.94163254,23.72198453,56841,16.2,0,23.5,0,1,0
17033,IL,Crawford,91.92107786,4.657617197,1.826714437,0.5046172478,0.2119392441,0.03532320735,16.83403139,20.45213705,49856,13.4,0,20.2,0,0,0
17035,IL,Cumberland,97.891021,0.3167994207,0.6788559015,0.2262853005,0.1538740043,0,16.63649529,23.51556843,51505,12,0,17.5,0,0,0
17037,IL,DeKalb,79.71186763,6.256181057,10.12457208,2.282236592,0.120768353,0.01806770635,9.829783188,22.33739064,56874,16.2,0,16.3,0,1,0
17039,IL,De Witt,95.73697241,0.4951391824,2.13755208,0.3502203973,0.1388805024,0.02415313085,16.71396655,23.07831653,54796,11.6,0,19.3,0,1,0
17041,IL,Douglas,92.22722723,0.2652652653,6.056056056,0.4104104104,0.1551551552,0,15.78578579,25.8958959,53213,10.2,0,16.3,0,0,0
17043,IL,DuPage,70.46712705,4.474089456,13.25147995,10.01097147,0.1081878105,0.01864931008,11.60379704,24.80358241,81616,7.1,0,9.2,0,1,0
17045,IL,Edgar,97.66365202,0.3391472868,1.00667528,0.1776485788,0.1238156761,0.0161498708,18.67463394,22.18453919,50306,13.9,0,22.6,0,0,0
17047,IL,Edwards,97.53012945,0.4463621485,0.8778455587,0.3124535039,0.1190299063,0,17.7205773,22.853742,48329,11.3,0,15.9,0,0,1
17049,IL,Effingham,96.82553589,0.2219496525,1.743472928,0.4292973541,0.07008936394,0.02044273115,15.17434729,24.65393377,53077,9.8,0,14.1,0,0,0
17051,IL,Fayette,92.9765131,4.376693767,1.373080397,0.2122854562,0.1490514905,0.01806684734,16.16982836,22.47515808,41838,18.5,0,29.8,0,0,0
17053,IL,Ford,96.01590796,0.5539379305,2.087919892,0.2556636603,0.2272565869,0,18.69895604,23.76961864,53151,11.3,0,18.1,0,1,1
17055,IL,Franklin,96.9464877,0.2982735522,1.200677435,0.3083845201,0.2325522611,0.007583225904,18.39690604,22.65109578,43428,18.7,0,28.2,0,0,0
17057,IL,Fulton,92.79182066,3.420647981,2.417114031,0.2994415819,0.2212090965,0.005395343818,18.05282042,20.91505031,44649,14.9,0,21,0,0,0
17059,IL,Gallatin,97.10144928,0.2147074611,1.180891036,0.08946144212,0.2504920379,0,20.48667025,21.18446949,40817,17.9,0,27.7,0,0,1
17061,IL,Greene,97.34264727,0.8569782515,0.8281722598,0.1152239666,0.1440299582,0.01440299582,17.19717701,23.03039032,43943,16.6,0,23.4,0,0,1
17063,IL,Grundy,88.93993568,1.15254779,8.181691069,0.6351996484,0.1358288556,0.02396979805,11.07804167,27.27962767,71928,7.7,0,10.2,0,1,0
17065,IL,Hamilton,97.36313113,0.366560246,1.241575027,0.2246659572,0.1182452406,0,19.75877971,22.83315597,45926,13,0,22.4,0,0,0
17067,IL,Hancock,97.41938861,0.266959799,0.9683835846,0.2355527638,0.1779731993,0.05757956449,19.8178392,21.96922111,48213,12.7,0,19,0,0,1
17069,IL,Hardin,96.55092593,0.3009259259,1.296296296,0.5092592593,0.6018518519,0.1157407407,20.32407407,20.27777778,39128,20.6,0,35.6,1,0,1
17071,IL,Henderson,97.29914064,0.2046105579,1.077615605,0.2046105579,0.2046105579,0.0682035193,20.89755831,20.36557086,47354,11.5,0,18.8,0,0,0
17073,IL,Henry,92.09087668,1.509329319,4.757754625,0.3624767262,0.1188448283,0.02574971279,17.08196332,23.95713663,58983,10.7,0,14.7,0,1,1
17075,IL,Iroquois,92.42546605,0.7840366108,5.330102968,0.3432263275,0.1413284878,0.003364963995,18.9346524,23.60522242,49836,13.3,0,20.1,0,0,0
17077,IL,Jackson,75.96731874,14.09545319,3.990501179,3.138596433,0.2922714139,0.04649772493,11.6277525,17.83187751,36613,23.5,1,29.7,0,1,0
17079,IL,Jasper,98.1336358,0.1031140441,0.8146009486,0.2474737059,0.123736853,0.02062280883,17.41596205,22.72633533,52608,12,0,16.7,0,0,1
17081,IL,Jefferson,87.35931182,8.226234321,2.057846344,0.6335797254,0.1777113864,0.01802869137,16.19491591,22.13923301,46460,16.7,0,26.5,0,0,0
17083,IL,Jersey,96.93713291,0.3872090494,0.9658472917,0.3306504242,0.2262345008,0.02610398086,15.68414183,22.79312595,53864,11.4,0,16.4,0,1,0
17085,IL,Jo Daviess,95.60366875,0.4409559926,2.685421995,0.3174883147,0.1278772379,0.03086691948,21.30699356,20.79107505,51201,9.4,0,13.5,0,0,0
17087,IL,Johnson,87.87156255,7.979653473,2.988396121,0.1669051025,0.1510093785,0.007947862025,17.22301701,19.4007312,46838,14.3,0,19.5,0,0,0
17089,IL,Kane,59.00820736,5.39892755,30.73928375,3.397254638,0.1146973717,0.0252295403,9.643506596,28.95380859,70502,10.8,0,16.1,0,1,0
17091,IL,Kankakee,73.35278407,14.98294388,8.96173611,0.9078969405,0.1648317746,0.02820650689,13.43070455,25.34530935,53227,15.2,0,22.3,0,1,0
17093,IL,Kendall,74.21907684,5.528343327,15.5992888,2.9659392,0.1124320178,0.02440384884,7.305466462,31.43390043,88773,4.8,0,6.6,0,1,0
17095,IL,Knox,85.2850583,7.069294582,4.833802604,0.6254842306,0.1417260341,0.01322776319,18.4470606,20.55972335,43796,17.2,0,26.8,0,0,1
17097,IL,Lake,65.20622294,6.679678504,19.89972451,6.248240843,0.1503990265,0.03241113237,10.39046885,27.3891127,82160,9,0,12.3,0,1,0
17099,IL,LaSalle,88.25620589,1.846845265,8.018503564,0.6627225168,0.1755556336,0.01141111618,16.39514062,23.01358801,52316,12.9,0,19.6,0,0,0
17101,IL,Lawrence,86.08685321,9.404146617,3.285213569,0.2257470445,0.1782213509,0.005940711697,15.93892948,19.05186241,43268,17.7,0,23.4,0,0,0
17103,IL,Lee,88.32394327,4.743137854,5.001248925,0.677194638,0.1415447809,0.01665232716,15.66428908,21.46484971,52581,12.7,0,18.1,0,0,0
17105,IL,Livingston,89.6097561,4.844672657,3.933247754,0.5057766367,0.1309370988,0.002567394095,15.76893453,22.48523748,55474,12.8,0,18.2,0,0,0
17107,IL,Logan,87.72809767,7.401418908,2.946708464,0.6071605346,0.1781884178,0.01649892757,15.70697905,20.00329979,58191,13.7,0,20.1,0,0,0
17109,IL,McDonough,88.85992886,4.887771373,2.658530602,1.753955599,0.159450509,0.006132711885,14.240157,16.07690421,42453,22.8,0,26,0,0,1
17111,IL,McHenry,83.74919031,0.986202876,11.4163104,2.497732867,0.1473636481,0.02202357818,10.14380101,27.26227491,80513,8.1,0,10.7,0,1,0
17113,IL,McLean,81.87377633,7.221711132,4.383978487,4.234189607,0.1710188003,0.02830656005,10.22574482,22.65232468,65766,11.7,0,11.6,0,1,0
17115,IL,Macon,78.38184313,16.17434638,1.87057634,0.9993861043,0.1796547739,0.02347248303,16.37837643,22.82608696,48302,18.2,0,27.7,0,1,1
17117,IL,Macoupin,96.96430441,0.7515963572,0.8751177641,0.2700722286,0.2302941484,0.01674866534,17.10666806,22.55835863,50460,13.7,0,21.1,0,1,0
17119,IL,Madison,86.71764173,7.823025676,2.715740376,0.8210723331,0.2064749965,0.03416492747,14.27054166,22.74418639,52969,12.9,0,17.7,0,1,0
17121,IL,Marion,92.4411086,3.894819586,1.37434389,0.5679945229,0.2662474326,0.02282120851,17.55458072,23.42470269,43018,18,0,29.5,0,0,0
17123,IL,Marshall,95.94936709,0.3481012658,2.484177215,0.3401898734,0.1344936709,0.01582278481,19.52531646,21.69303797,53610,10.6,0,16.3,0,1,0
17125,IL,Mason,97.47715805,0.3613800627,0.7977635347,0.27273967,0.2113732442,0,19.12586936,22.00327288,43743,13.9,0,23.3,0,0,1
17127,IL,Massac,89.83083803,5.774839588,1.879577419,0.2657333593,0.3823967853,0,18.3939335,22.80121848,41548,16.8,0,26.5,0,0,0
17129,IL,Menard,96.96969697,0.5824478552,0.9523809524,0.2282565919,0.212514758,0.007870916962,15.56867375,23.6206218,64706,10.3,0,16.6,0,1,0
17131,IL,Mercer,96.82365827,0.2799075088,1.868078374,0.310332238,0.09127418766,0.006084945844,18.26092248,22.63599854,57934,10.1,0,13.8,0,1,1
17133,IL,Monroe,97.06890797,0.1941924326,1.365415541,0.4308644598,0.1729526353,0.01820554055,14.13356798,24.4894863,79686,5,0,5.5,0,1,0
17135,IL,Montgomery,94.12038267,3.152404996,1.524714324,0.3687217645,0.1494817964,0.03653999469,17.27013022,21.21312782,46006,16.6,0,24.2,0,0,1
17137,IL,Morgan,89.84443132,5.918924241,2.002981968,0.4585478381,0.1884828537,0.01687906152,16.69620502,21.3435733,45259,14.8,0,22.3,0,0,0
17139,IL,Moultrie,97.83106561,0.2694328439,0.8689209215,0.1953388118,0.1886029907,0,17.63437963,24.92927388,58975,8.6,0,15.6,0,0,0
17141,IL,Ogle,88.64983083,0.8748154102,8.862179188,0.450492551,0.1701029964,0.009346318485,15.18215975,24.7565284,57268,10.4,0,14.5,0,0,0
17143,IL,Peoria,72.7208382,17.54480037,3.80816541,3.120207621,0.2000064345,0.03163640653,13.92162751,24.07208811,53781,15.6,0,23,0,1,0
17145,IL,Perry,87.08277405,8.304250559,2.680089485,0.389261745,0.192393736,0.03579418345,15.72706935,20.72930649,46598,16.8,0,23.6,0,0,0
17147,IL,Piatt,97.29212744,0.3347480423,0.9982664834,0.292904537,0.1673740212,0.03586586168,16.21734712,23.95241796,65122,6.5,0,9.2,0,1,0
17149,IL,Pike,96.17772368,1.667681071,1.04686549,0.2312842362,0.1460742544,0.02434570907,19.08703591,22.59281802,45106,15,0,22.9,0,0,1
17151,IL,Pope,90.71588367,6.017897092,1.431767338,0.2460850112,0.6263982103,0.02237136465,21.58836689,18.21029083,41150,18.1,0,30.6,0,0,0
17153,IL,Pulaski,63.90196397,32.07271547,1.574419737,0.211004707,0.4057782827,0.04869339393,18.24379159,22.80473949,35135,24.7,1,39.9,1,0,1
17155,IL,Putnam,94.13919414,0.5161505162,4.195804196,0.2164502165,0.08325008325,0.01665001665,17.7988678,21.2953713,60590,8.8,0,16,0,0,0
17157,IL,Randolph,86.42908352,9.69351177,2.589915163,0.3046959015,0.128450233,0.02688493249,15.95172661,19.80822081,50129,14.3,0,19.7,0,0,1
17159,IL,Richland,96.55023717,0.4805026797,1.262859607,0.7207540196,0.1540072691,0.006160290766,19.15850428,22.22632908,43332,14.9,0,20.3,0,0,0
17161,IL,Rock Island,75.7485801,8.750491372,11.60180554,1.615089531,0.1918045898,0.0298212083,16.18546081,22.49264636,50419,13.2,0,20.8,0,1,0
17163,IL,St. Clair,62.897325,30.31223154,3.253029001,1.189753236,0.1995882336,0.07887253014,12.51962556,25.39769529,50416,16.4,0,25.6,1,1,0
17165,IL,Saline,92.3654317,3.909605427,1.364749328,0.4013968611,0.3371733633,0.0361257175,18.40404608,22.89567696,40873,23.2,0,35.2,0,0,0
17167,IL,Sangamon,82.53969058,11.72157091,1.762337629,1.619527511,0.1737016687,0.0222824298,13.85663282,23.7085053,57591,15.3,0,22.8,0,1,0
17169,IL,Schuyler,94.94962884,3.181336161,1.19300106,0.119300106,0.1590668081,0,18.53128314,20.94379639,50720,12.9,0,19.6,0,0,0
17171,IL,Scott,97.96451914,0.09337068161,0.8029878618,0.2240896359,0.1680672269,0,18.03921569,23.7535014,50474,11.3,0,18,0,0,1
17173,IL,Shelby,98.02799267,0.214640254,0.8049009525,0.2504136297,0.1743952064,0.02235835979,18.92411573,22.59088673,49633,11.6,0,17.1,0,0,0
17175,IL,Stark,97.1971972,0.4671338005,0.984317651,0.3169836503,0.1501501502,0,19.91991992,23.54020687,50083,12.7,0,17.7,0,1,1
17177,IL,Stephenson,85.12083167,8.857496175,2.946909518,0.618306051,0.1425247846,0.0272473853,18.77554442,22.65934481,46430,13,0,22.5,0,0,0
17179,IL,Tazewell,95.00051701,0.9978285596,1.856803108,0.7311993146,0.226745646,0.02215755499,15.61295183,23.51359735,57747,8.4,0,12.2,0,1,0
17181,IL,Union,92.39667565,0.847933513,4.846136568,0.2920035939,0.33131177,0.02807726864,18.16599281,21.49595687,44221,15.3,0,25.6,0,0,0
17183,IL,Vermilion,80.35528331,12.7338438,4.215620214,0.6848392037,0.1690658499,0.01470137825,16.29647779,24.41408882,44705,18.4,0,29.1,0,1,1
17185,IL,Wabash,96.24173433,0.6110320583,1.322507743,0.5273290366,0.1422951369,0.04185151084,17.84548422,22.16456014,51224,12.2,0,19.6,0,0,1
17187,IL,Warren,87.9990964,1.620827921,8.414751228,0.5252160163,0.1807194895,0.05082735641,17.03281188,22.13248998,46189,14.3,0,20.8,0,0,1
17189,IL,Washington,96.90133188,0.6387605328,1.338678989,0.2786083175,0.08833922261,0.02718129927,17.00869802,22.13916825,57019,8.8,0,13.7,0,0,0
17191,IL,Wayne,97.49403341,0.2386634845,1.050119332,0.4176610979,0.1551312649,0.005966587112,19.4451074,22.55369928,47995,12.8,0,21.7,0,0,1
17193,IL,White,97.56563246,0.2523013979,1.077395159,0.2113876577,0.272758268,0.0340947835,20.96147289,20.90010228,46588,14.9,0,23,0,0,1
17195,IL,Whiteside,85.92259564,1.205169408,11.03456528,0.459844781,0.1538514137,0.003418920305,17.51683818,23.4879825,45463,12.8,0,19.6,0,0,0
17197,IL,Will,67.23788299,10.98338155,15.6173623,4.495247653,0.120136962,0.01534919417,9.2706181,29.06812681,76293,8,0,11.3,0,1,0
17199,IL,Williamson,91.50353392,3.788598038,1.96060702,0.8393990084,0.3104420031,0.01205600012,16.33135916,22.14084422,47678,16.2,0,25,0,1,0
17201,IL,Winnebago,72.54340154,11.97496495,10.89763129,2.276591277,0.1906755265,0.02065933768,13.78926121,24.91990273,50024,14.7,0,22.5,0,1,0
17203,IL,Woodford,96.45665218,0.4810676598,1.363025036,0.5379681357,0.1681150424,0.01293192634,14.7992965,25.83798883,68233,7,0,9,0,1,0
18001,IN,Adams,94.57353069,0.2966237241,4.106202926,0.2268299067,0.1744845436,0.02035653008,13.8133597,31.15712333,49251,12.8,0,25.3,0,0,0
18003,IN,Allen,76.48939434,11.53803939,6.499047362,2.704817226,0.277770742,0.03349008947,11.85858739,27.005395,50017,14.6,0,20.8,0,1,0
18005,IN,Bartholomew,87.00809959,1.77097169,6.201005287,3.414329244,0.1888168346,0.04818084746,13.97374795,25.21030289,55580,11.9,0,15.5,0,1,0
18007,IN,Benton,93.72035238,0.4065958889,4.867856336,0.1694149537,0.1242376327,0.03388299074,15.74429636,25.79625028,50754,11.1,0,18.2,0,1,1
18009,IN,Blackford,97.15650948,0.3759987467,0.916496945,0.1488328372,0.1723327589,0.03133322889,17.76594078,22.82625725,39611,14.5,0,24,0,0,1
18011,IN,Boone,93.84004237,0.854519774,2.242231638,1.661370056,0.1606638418,0.01765536723,11.73022599,28.10204802,75163,6,0,7.4,0,1,0
18013,IN,Brown,96.84424616,0.3477233959,1.167825745,0.2886760268,0.3083584831,0.00656081879,17.18934523,20.8109172,53801,11.4,0,19.9,0,1,0
18015,IN,Carroll,95.20218308,0.2083850161,3.52766063,0.09923096006,0.1637310841,0.004961548003,15.78764575,24.59439345,52550,9.4,0,13.7,0,1,0
18017,IN,Cass,83.72427244,1.331930401,12.56736642,1.044500334,0.2566339886,0.007699019658,15.07468049,25.90206847,45575,13.1,0,20,0,0,0
18019,IN,Clark,85.17218231,6.841026199,4.853400102,0.7783583714,0.2313302852,0.03900863633,12.75038101,23.68549967,51614,10.4,0,16.2,0,1,0
18021,IN,Clay,97.23317218,0.3161026404,1.14168836,0.2231312756,0.2119747118,0.02975083674,15.06507996,23.95314243,48947,12.9,0,20.4,0,1,0
18023,IN,Clinton,85.32687214,0.4153623886,13.22838912,0.1956417048,0.1324343848,0.009029617144,14.37515049,26.6343607,50342,11.9,0,18.5,0,0,0
18025,IN,Crawford,96.98497153,0.1960235228,1.176141137,0.1866890694,0.3733781387,0.08401008121,15.00980118,23.2894614,41331,18.7,0,28.5,1,0,0
18027,IN,Daviess,93.83215369,0.5213599596,4.151921132,0.5087209302,0.1959049545,0.01895854398,14.09567745,28.81698686,47019,14.6,0,21.9,0,0,0
18029,IN,Dearborn,96.88093192,0.5814534338,1.003057126,0.3736487702,0.1578516195,0.04795492237,13.12166563,25.0064939,64093,8.9,0,12.7,0,1,0
18031,IN,Decatur,96.33255633,0.2952602953,1.655011655,0.6915306915,0.1398601399,0.0271950272,14.44055944,25.48562549,51625,13,0,18.6,0,0,0
18033,IN,DeKalb,95.69665822,0.3339412169,2.441797125,0.440518201,0.1989437037,0.04026241622,13.12081093,26.374251,52382,10.5,0,14.9,0,0,0
18035,IN,Delaware,88.14491251,6.841957662,1.774438902,0.9586049239,0.2167059003,0.04759031537,14.68246212,20.03297329,40633,23,0,31.2,0,1,1
18037,IN,Dubois,92.60426365,0.2602115114,6.018286424,0.4511924372,0.1217503402,0.01193630786,14.5121631,25.46969371,57336,7.6,0,9,0,0,0
18039,IN,Elkhart,77.21996973,5.562388957,14.11527696,0.9511082765,0.2196812092,0.03037067408,12.12903487,28.4345436,50117,14,0,19.4,0,1,0
18041,IN,Fayette,96.35457429,1.309881781,0.9185648968,0.3254108827,0.1235737529,0,16.6577419,23.96506982,42538,16.2,0,23.8,0,0,1
18043,IN,Floyd,89.17509185,5.124835742,2.64421143,0.9305693368,0.195768189,0.02145404811,12.95288155,24.04328354,57367,11.3,0,17.5,0,1,0
18045,IN,Fountain,96.27610209,0.150812065,2.163573086,0.2030162413,0.2784222738,0.005800464037,17.65081206,24.21113689,51108,12.1,0,18.9,0,0,0
18047,IN,Franklin,97.89058778,0.1472690259,0.9096028068,0.2382293065,0.1169489323,0.008662883874,14.12483216,26.13158921,53263,9.9,0,13.7,0,0,0
18049,IN,Fulton,93.29045882,0.6911115377,4.233058169,0.4847379535,0.3503551545,0.02399692839,16.45229411,24.77922826,51660,11.7,0,19.7,0,0,0
18051,IN,Gibson,94.77360236,1.758051518,1.316300033,0.4626451363,0.1761036325,0.005969614661,15.28818315,24.31125571,53483,11,0,14.6,0,0,0
18053,IN,Grant,86.54315525,6.858309188,3.592583606,0.5823496667,0.31115742,0.0199825866,16.23299696,21.65113258,39984,18,0,26.9,0,0,1
18055,IN,Greene,97.52148349,0.1477461179,0.9709030605,0.289461782,0.2472486055,0.01206090758,16.03196141,23.76903362,47952,14.7,0,21.6,0,0,0
18057,IN,Hamilton,86.43255429,3.421726415,3.433016837,4.779126558,0.1591585357,0.02622291664,8.627703783,30.20661473,91844,4.7,0,5.2,0,1,0
18059,IN,Hancock,94.08159767,2.028513471,1.737093226,0.7914059598,0.1942801634,0.01999942859,12.76677809,26.19639439,70277,6,0,8.1,0,1,0
18061,IN,Harrison,96.49425871,0.4242455035,1.475967889,0.3886800122,0.2133929479,0.02286353013,13.84767808,23.64343055,53719,11.2,0,15.3,0,1,0
18063,IN,Hendricks,88.46048072,4.804466201,3.010697981,2.051592322,0.1588196469,0.03231395413,10.70416919,27.43798471,73478,5.5,0,6.7,0,1,0
18065,IN,Henry,94.88698395,2.151146335,1.397032065,0.3113501274,0.1273705067,0.01010877037,16.17605434,22.32825199,47954,14.7,0,20.6,0,0,0
18067,IN,Howard,87.11692769,6.749081593,2.662171307,0.8906129157,0.2972737819,0.0157095901,16.24250773,23.6671017,47390,16.9,0,24.8,0,1,0
18069,IN,Huntington,96.14265704,0.4175196638,1.699709083,0.4498437668,0.3340157311,0.0161620515,14.72362892,23.69087383,49103,10.9,0,16.2,0,0,0
18071,IN,Jackson,91.62261658,0.6253539739,5.687181423,0.8400981688,0.193505758,0.0424768737,14.31942609,24.57995092,45504,12.1,0,16.8,0,0,0
18073,IN,Jasper,92.56227971,0.6213035426,5.445367107,0.3674054603,0.1583129219,0.02688332636,14.04504451,25.67058964,60195,9.3,0,13.2,0,1,0
18075,IN,Jay,95.77941938,0.272902649,2.714910836,0.3623017927,0.09880957982,0,15.37194749,26.55625088,42646,15.2,0,24.9,0,0,0
18077,IN,Jefferson,93.94042186,1.634390033,2.328234859,0.6506722585,0.181941532,0.0154187739,14.62316517,22.61625756,47841,13.4,0,20.2,0,0,0
18079,IN,Jennings,95.91936897,0.722173532,2.001752848,0.2173531989,0.1051709027,0,12.62401402,26.39789658,46047,13.1,0,21.1,0,0,0
18081,IN,Johnson,92.30168846,1.099861085,3.057556533,1.94480645,0.1804459593,0.03293854813,12.29753534,26.42244404,68256,8,0,10.7,0,1,0
18083,IN,Knox,94.05306972,2.585848075,1.534859521,0.5567117586,0.1664932362,0.02861602497,15.77003122,21.31113424,42818,19.1,0,24.1,0,0,1
18085,IN,Kosciusko,89.88210657,0.7006385894,7.283021795,0.8299077019,0.2300990201,0.02456113136,13.53835415,25.61726001,54147,10,0,13.8,0,0,0
